event_img-src,event_title,event_tags,event_dates_html,venue_name,venue_url_html,event_url_html,event_item_html,event_date_span,Days,Time
"https://atlantaplanit.wabe.org/wp-content/uploads/2016/09/Dia_de_los_Muertos_-_atlhistorycenter-300x300.jpg","Day of the Dead, Dia de los Muertos","Family Festivals Holiday Museums","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Oct 29</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Sun, Oct 29</td><td>12pm – 5pm</td></tr></tbody></table></dd></dl>","Atlanta History Center","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/atlanta-history-center-2/"">Atlanta History Center</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/day-of-the-dead-dia-de-los-muertos/"">Day of the Dead, Dia de los Muertos</a>","<td class=""thumb"">
	<a title=""Day of the Dead, Dia de los Muertos"" href=""https://atlantaplanit.wabe.org/events/day-of-the-dead-dia-de-los-muertos/""><img width=""300"" height=""300"" src=""/wp-content/uploads/2016/09/Dia_de_los_Muertos_-_atlhistorycenter-300x300.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2016/09/Dia_de_los_Muertos_-_atlhistorycenter-300x300.jpg 300w, /wp-content/uploads/2016/09/Dia_de_los_Muertos_-_atlhistorycenter-63x63.jpg 63w, /wp-content/uploads/2016/09/Dia_de_los_Muertos_-_atlhistorycenter.jpg 477w"" sizes=""(max-width: 300px) 100vw, 300px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/day-of-the-dead-dia-de-los-muertos/"">Day of the Dead, Dia de los Muertos</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/family/"" rel=""tag"">Family</a> <a href=""/festivals/"" rel=""tag"">Festivals</a> <a href=""/holiday/"" rel=""tag"">Holiday</a> <a href=""/museums/"" rel=""tag"">Museums</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Oct 29</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Sun, Oct 29</td><td>12pm – 5pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/atlanta-history-center-2/"">Atlanta History Center</a></span></dd></dl>	</td>","Oct 29","Sun, Oct 29","12pm – 5pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2016/06/GA_Aquarium_-_kids.jpg","Georgia Aquarium","Family","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Jan 1 – Dec 31</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>10am – 9pm<br>9am – 9pm</td></tr></tbody></table></dd></dl>","Georgia Aquarium","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/georgia-aquarium/"">Georgia Aquarium</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/georgia-aquarium/"">Georgia Aquarium</a>","<td class=""thumb"">
	<a title=""Georgia Aquarium"" href=""https://atlantaplanit.wabe.org/events/georgia-aquarium/""><img width=""200"" height=""200"" src=""/wp-content/uploads/2016/06/GA_Aquarium_-_kids.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2016/06/GA_Aquarium_-_kids.jpg 200w, /wp-content/uploads/2016/06/GA_Aquarium_-_kids-63x63.jpg 63w"" sizes=""(max-width: 200px) 100vw, 200px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/georgia-aquarium/"">Georgia Aquarium</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/family/"" rel=""tag"">Family</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Jan 1 – Dec 31</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>10am – 9pm<br>9am – 9pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/georgia-aquarium/"">Georgia Aquarium</a></span></dd></dl>	</td>","Jan 1 – Dec 31","Every","10am – 9pm9am – 9pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2016/06/High_-_Greene_Family_Gallery.jpg","Greene Family Learning Gallery","Family Galleries Museums","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Dec 1, 2016 – Dec 31, 2017</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>10am – 5pm<br>10am – 9pm<br>12pm – 5pm</td></tr></tbody></table></dd></dl>","High Museum of Art","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/high-museum-of-art-2/"">High Museum of Art</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/greene-family-learning-gallery/"">Greene Family Learning Gallery</a>","<td class=""thumb"">
	<a title=""Greene Family Learning Gallery"" href=""https://atlantaplanit.wabe.org/events/greene-family-learning-gallery/""><img width=""200"" height=""200"" src=""/wp-content/uploads/2016/06/High_-_Greene_Family_Gallery.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2016/06/High_-_Greene_Family_Gallery.jpg 200w, /wp-content/uploads/2016/06/High_-_Greene_Family_Gallery-63x63.jpg 63w"" sizes=""(max-width: 200px) 100vw, 200px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/greene-family-learning-gallery/"">Greene Family Learning Gallery</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/family/"" rel=""tag"">Family</a> <a href=""/galleries/"" rel=""tag"">Galleries</a> <a href=""/museums/"" rel=""tag"">Museums</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Dec 1, 2016 – Dec 31, 2017</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>10am – 5pm<br>10am – 9pm<br>12pm – 5pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/high-museum-of-art-2/"">High Museum of Art</a></span></dd></dl>	</td>","Dec 1, 2016 – Dec 31, 2017","Every","10am – 5pm10am – 9pm12pm – 5pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2017/03/Pickn_In_Grant_Park-2590-300x300.jpg","Pick’n In Grant Park","Family Festivals Free Music","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>May 12 – May 13</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Fri, May 12</td><td>5pm – 10pm</td></tr><tr><td>Sat, May 13</td><td>12pm – 10pm</td></tr></tbody></table></dd></dl>","Grant Park","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/grant-park/"">Grant Park</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/pickn-in-grant-park/"">Pick’n In Grant Park</a>","<td class=""thumb"">
	<a title=""Pick’n In Grant Park"" href=""https://atlantaplanit.wabe.org/events/pickn-in-grant-park/""><img width=""300"" height=""300"" src=""/wp-content/uploads/2017/03/Pickn_In_Grant_Park-2590-300x300.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2017/03/Pickn_In_Grant_Park-2590-300x300.jpg 300w, /wp-content/uploads/2017/03/Pickn_In_Grant_Park-2590-63x63.jpg 63w, /wp-content/uploads/2017/03/Pickn_In_Grant_Park-2590.jpg 477w"" sizes=""(max-width: 300px) 100vw, 300px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/pickn-in-grant-park/"">Pick’n In Grant Park</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/family/"" rel=""tag"">Family</a> <a href=""/festivals/"" rel=""tag"">Festivals</a> <a href=""/free/"" rel=""tag"">Free</a> <a href=""/music/"" rel=""tag"">Music</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>May 12 – May 13</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Fri, May 12</td><td>5pm – 10pm</td></tr><tr><td>Sat, May 13</td><td>12pm – 10pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/grant-park/"">Grant Park</a></span></dd></dl>	</td>","May 12 – May 13","Fri, May 12","5pm – 10pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2016/06/AMM_-_Focus_on_20.jpg","Atlanta Monetary Museum","Family Free Museums","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Apr 3 – Dec 22</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>9am – 4pm</td></tr></tbody></table></dd></dl>","Atlanta Monetary Museum","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/atlanta-monetary-museum-2/"">Atlanta Monetary Museum</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/atlanta-monetary-museum/"">Atlanta Monetary Museum</a>","<td class=""thumb"">
	<a title=""Atlanta Monetary Museum"" href=""https://atlantaplanit.wabe.org/events/atlanta-monetary-museum/""><img width=""200"" height=""200"" src=""/wp-content/uploads/2016/06/AMM_-_Focus_on_20.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2016/06/AMM_-_Focus_on_20.jpg 200w, /wp-content/uploads/2016/06/AMM_-_Focus_on_20-63x63.jpg 63w"" sizes=""(max-width: 200px) 100vw, 200px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/atlanta-monetary-museum/"">Atlanta Monetary Museum</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/family/"" rel=""tag"">Family</a> <a href=""/free/"" rel=""tag"">Free</a> <a href=""/museums/"" rel=""tag"">Museums</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Apr 3 – Dec 22</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>9am – 4pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/atlanta-monetary-museum-2/"">Atlanta Monetary Museum</a></span></dd></dl>	</td>","Apr 3 – Dec 22","Every","9am – 4pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2016/07/Grant_Park_Summer_Shade17-300x300.jpg","Grant Park Summer Shade Festival","Family Festivals Free Music","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Aug 26 – Aug 27</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Sat, Aug 26</td><td>10am – 10pm</td></tr><tr><td>Sun, Aug 27</td><td>11am – 7:30pm</td></tr></tbody></table></dd></dl>","Grant Park","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/grant-park/"">Grant Park</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/grant-park-summer-shade-festival/"">Grant Park Summer Shade Festival</a>","<td class=""thumb"">
	<a title=""Grant Park Summer Shade Festival"" href=""https://atlantaplanit.wabe.org/events/grant-park-summer-shade-festival/""><img width=""300"" height=""300"" src=""/wp-content/uploads/2016/07/Grant_Park_Summer_Shade17-300x300.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2016/07/Grant_Park_Summer_Shade17-300x300.jpg 300w, /wp-content/uploads/2016/07/Grant_Park_Summer_Shade17-63x63.jpg 63w, /wp-content/uploads/2016/07/Grant_Park_Summer_Shade17.jpg 477w"" sizes=""(max-width: 300px) 100vw, 300px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/grant-park-summer-shade-festival/"">Grant Park Summer Shade Festival</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/family/"" rel=""tag"">Family</a> <a href=""/festivals/"" rel=""tag"">Festivals</a> <a href=""/free/"" rel=""tag"">Free</a> <a href=""/music/"" rel=""tag"">Music</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Aug 26 – Aug 27</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Sat, Aug 26</td><td>10am – 10pm</td></tr><tr><td>Sun, Aug 27</td><td>11am – 7:30pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/grant-park/"">Grant Park</a></span></dd></dl>	</td>","Aug 26 – Aug 27","Sat, Aug 26","10am – 10pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2016/06/Wrens_Nest_-_Day_NEW.jpg","The Wren’s Nest","Family Museums","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Dec 30, 2016 – Dec 31, 2017</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>10am – 2:30pm</td></tr></tbody></table></dd></dl>","Wren’s Nest, The","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/wrens-nest-the/"">Wren’s Nest, The</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/the-wrens-nest/"">The Wren’s Nest</a>","<td class=""thumb"">
	<a title=""The Wren’s Nest"" href=""https://atlantaplanit.wabe.org/events/the-wrens-nest/""><img width=""200"" height=""200"" src=""/wp-content/uploads/2016/06/Wrens_Nest_-_Day_NEW.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2016/06/Wrens_Nest_-_Day_NEW.jpg 200w, /wp-content/uploads/2016/06/Wrens_Nest_-_Day_NEW-63x63.jpg 63w"" sizes=""(max-width: 200px) 100vw, 200px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/the-wrens-nest/"">The Wren’s Nest</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/family/"" rel=""tag"">Family</a> <a href=""/museums/"" rel=""tag"">Museums</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Dec 30, 2016 – Dec 31, 2017</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>10am – 2:30pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/wrens-nest-the/"">Wren’s Nest, The</a></span></dd></dl>	</td>","Dec 30, 2016 – Dec 31, 2017","Every","10am – 2:30pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2017/03/Peppa_Pig-300x300.jpg","Peppa Pig’s Surprise","Family Theater","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Sep 24</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Sun, Sep 24</td><td>5pm – 7pm</td></tr></tbody></table></dd></dl>","Cobb Energy Performing Arts Centre","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/cobb-energy-performing-arts-centre/"">Cobb Energy Performing Arts Centre</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/peppa-pigs-surprise/"">Peppa Pig’s Surprise</a>","<td class=""thumb"">
	<a title=""Peppa Pig’s Surprise"" href=""https://atlantaplanit.wabe.org/events/peppa-pigs-surprise/""><img width=""300"" height=""300"" src=""/wp-content/uploads/2017/03/Peppa_Pig-300x300.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2017/03/Peppa_Pig-300x300.jpg 300w, /wp-content/uploads/2017/03/Peppa_Pig-63x63.jpg 63w, /wp-content/uploads/2017/03/Peppa_Pig.jpg 477w"" sizes=""(max-width: 300px) 100vw, 300px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/peppa-pigs-surprise/"">Peppa Pig’s Surprise</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/family/"" rel=""tag"">Family</a> <a href=""/theater/"" rel=""tag"">Theater</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Sep 24</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Sun, Sep 24</td><td>5pm – 7pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/cobb-energy-performing-arts-centre/"">Cobb Energy Performing Arts Centre</a></span></dd></dl>	</td>","Sep 24","Sun, Sep 24","5pm – 7pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2017/04/Slingin_Wings_Festival-1338-300x300.jpg","Slingin’ Wings Festival","Family Festivals Music","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>May 20</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Sat, May 20</td><td>12pm – 8pm</td></tr></tbody></table></dd></dl>","Brookhaven Park","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/brookhaven-park/"">Brookhaven Park</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/slingin-wings-festival/"">Slingin’ Wings Festival</a>","<td class=""thumb"">
	<a title=""Slingin’ Wings Festival"" href=""https://atlantaplanit.wabe.org/events/slingin-wings-festival/""><img width=""300"" height=""300"" src=""/wp-content/uploads/2017/04/Slingin_Wings_Festival-1338-300x300.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2017/04/Slingin_Wings_Festival-1338-300x300.jpg 300w, /wp-content/uploads/2017/04/Slingin_Wings_Festival-1338-63x63.jpg 63w, /wp-content/uploads/2017/04/Slingin_Wings_Festival-1338-600x600.jpg 600w, /wp-content/uploads/2017/04/Slingin_Wings_Festival-1338.jpg 1355w"" sizes=""(max-width: 300px) 100vw, 300px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/slingin-wings-festival/"">Slingin’ Wings Festival</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/family/"" rel=""tag"">Family</a> <a href=""/festivals/"" rel=""tag"">Festivals</a> <a href=""/music/"" rel=""tag"">Music</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>May 20</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Sat, May 20</td><td>12pm – 8pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/brookhaven-park/"">Brookhaven Park</a></span></dd></dl>	</td>","May 20","Sat, May 20","12pm – 8pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2016/12/CMA_-_Here_to_there-300x300.jpg","From Here to There","Family Museums","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Jan 28 – May 29</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>10am – 4pm<br>10am – 5pm</td></tr></tbody></table></dd></dl>","Children’s Museum of Atlanta, The","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/childrens-museum-of-atlanta-the/"">Children’s Museum of Atlanta, The</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/from-here-to-there/"">From Here to There</a>","<td class=""thumb"">
	<a title=""From Here to There"" href=""https://atlantaplanit.wabe.org/events/from-here-to-there/""><img width=""300"" height=""300"" src=""/wp-content/uploads/2016/12/CMA_-_Here_to_there-300x300.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2016/12/CMA_-_Here_to_there-300x300.jpg 300w, /wp-content/uploads/2016/12/CMA_-_Here_to_there-63x63.jpg 63w, /wp-content/uploads/2016/12/CMA_-_Here_to_there.jpg 505w"" sizes=""(max-width: 300px) 100vw, 300px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/from-here-to-there/"">From Here to There</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/family/"" rel=""tag"">Family</a> <a href=""/museums/"" rel=""tag"">Museums</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Jan 28 – May 29</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>10am – 4pm<br>10am – 5pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/childrens-museum-of-atlanta-the/"">Children’s Museum of Atlanta, The</a></span></dd></dl>	</td>","Jan 28 – May 29","Every","10am – 4pm10am – 5pm"
